null,mode,stage,wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier,sub_wave
null,Hard,6,13,ZombieMan,11,SCATTER,8.09,8.09,2
null,Hard,6,13,PushZombie,2,LINE_RIGHT,8.09,8.09,1
null,Hard,6,13,PushZombie,3,LINE_RIGHT,8.09,8.09,2
null,Hard,6,13,RushZombie,1,SCATTER,8.09,8.09,1
null,Hard,6,13,RushZombie,2,SCATTER,8.09,8.09,2
null,Hard,6,14,ZombieMan,6,SCATTER,8.58,8.58,1
null,Hard,6,14,ZombieMan,9,SCATTER,8.58,8.58,2
null,Hard,6,14,PushZombie,2,LINE_RIGHT,8.58,8.58,1
null,Hard,6,14,PushZombie,4,LINE_RIGHT,8.58,8.58,2
null,Hard,6,14,RushZombie,2,SCATTER,8.58,8.58,1
null,Hard,6,14,RushZombie,2,SCATTER,8.58,8.58,2
null,Hard,6,14,ZzangDoleZombie,1,LINE_LEFT,8.58,8.58,1
null,Hard,6,14,ZzangDoleZombie,1,LINE_LEFT,8.58,8.58,2
null,Hard,6,15,ZombieMan,4,SCATTER,9.07,9.07,1
null,Hard,6,15,ZombieMan,5,SCATTER,9.07,9.07,2
null,Hard,6,15,PushZombie,2,LINE_RIGHT,9.07,9.07,1
null,Hard,6,15,PushZombie,4,LINE_RIGHT,9.07,9.07,2
null,Hard,6,15,RushZombie,2,SCATTER,9.07,9.07,1
null,Hard,6,15,RushZombie,2,SCATTER,9.07,9.07,2
null,Hard,6,15,ZzangDoleZombie,1,LINE_LEFT,9.07,9.07,1
null,Hard,6,15,ZzangDoleZombie,1,LINE_LEFT,9.07,9.07,2
null,Hard,6,15,ZzangDoleZombieBoss,1,LINE_LEFT,9.07,9.07,2
null,Hard,6,16,ZombieMan,7,SCATTER,9.55,9.55,1
null,Hard,6,16,ZombieMan,11,SCATTER,9.55,9.55,2
null,Hard,6,16,PushZombie,2,LINE_RIGHT,9.55,9.55,1
null,Hard,6,16,PushZombie,4,LINE_RIGHT,9.55,9.55,2
null,Hard,6,16,RushZombie,2,SCATTER,9.55,9.55,1
null,Hard,6,16,RushZombie,2,SCATTER,9.55,9.55,2
null,Hard,6,16,ZzangDoleZombie,1,LINE_LEFT,9.55,9.55,1
null,Hard,6,16,ZzangDoleZombie,1,LINE_LEFT,9.55,9.55,2
null,Hard,6,17,ZombieMan,6,SCATTER,10.04,10.04,1
null,Hard,6,17,ZombieMan,9,SCATTER,10.04,10.04,2
null,Hard,6,17,PushZombie,3,LINE_RIGHT,10.04,10.04,1
null,Hard,6,17,PushZombie,4,LINE_RIGHT,10.04,10.04,2
null,Hard,6,17,RushZombie,2,SCATTER,10.04,10.04,1
null,Hard,6,17,RushZombie,3,SCATTER,10.04,10.04,2
null,Hard,6,17,ZzangDoleZombie,1,LINE_LEFT,10.04,10.04,1
null,Hard,6,17,ZzangDoleZombie,2,LINE_LEFT,10.04,10.04,2
null,Hard,6,18,ZombieMan,7,SCATTER,10.53,10.53,1
null,Hard,6,18,ZombieMan,10,SCATTER,10.53,10.53,2
null,Hard,6,18,PushZombie,3,LINE_RIGHT,10.53,10.53,1
null,Hard,6,18,PushZombie,4,LINE_RIGHT,10.53,10.53,2
null,Hard,6,18,RushZombie,2,SCATTER,10.53,10.53,1
null,Hard,6,18,RushZombie,3,SCATTER,10.53,10.53,2
null,Hard,6,18,ZzangDoleZombie,1,LINE_LEFT,10.53,10.53,1
null,Hard,6,18,ZzangDoleZombie,2,LINE_LEFT,10.53,10.53,2
null,Hard,6,19,ZombieMan,6,SCATTER,11.01,11.01,1
null,Hard,6,19,ZombieMan,8,SCATTER,11.01,11.01,2
null,Hard,6,19,PushZombie,3,LINE_RIGHT,11.01,11.01,1
null,Hard,6,19,PushZombie,5,LINE_RIGHT,11.01,11.01,2
null,Hard,6,19,RushZombie,2,SCATTER,11.01,11.01,1
null,Hard,6,19,RushZombie,4,SCATTER,11.01,11.01,2
null,Hard,6,19,ZzangDoleZombie,2,LINE_LEFT,11.01,11.01,1
null,Hard,6,19,ZzangDoleZombie,2,LINE_LEFT,11.01,11.01,2
null,Hard,6,20,ZombieMan,3,SCATTER,11.5,11.5,1
null,Hard,6,20,ZombieMan,5,SCATTER,11.5,11.5,2
null,Hard,6,20,PushZombie,3,LINE_RIGHT,11.5,11.5,1
null,Hard,6,20,PushZombie,5,LINE_RIGHT,11.5,11.5,2
null,Hard,6,20,RushZombie,2,SCATTER,11.5,11.5,1
null,Hard,6,20,RushZombie,4,SCATTER,11.5,11.5,2
null,Hard,6,20,ZzangDoleZombie,2,LINE_LEFT,11.5,11.5,1
null,Hard,6,20,ZzangDoleZombie,2,LINE_LEFT,11.5,11.5,2
null,Hard,6,20,PushZombieBoss,1,LINE_LEFT,11.5,11.5,2
null,Hard,6,20,RushZombieBoss,1,LINE_LEFT,11.5,11.5,2
null,Hard,7,1,ZombieMan,5,SCATTER,2.5,2.5,1
null,Hard,7,1,ZombieMan,7,SCATTER,2.5,2.5,2
null,Hard,7,2,ZombieMan,6,SCATTER,3.05,3.05,1
null,Hard,7,2,ZombieMan,8,SCATTER,3.05,3.05,2
null,Hard,7,3,ZombieMan,6,SCATTER,3.61,3.61,1
null,Hard,7,3,ZombieMan,9,SCATTER,3.61,3.61,2
null,Hard,7,4,ZombieMan,6,SCATTER,4.16,4.16,1
null,Hard,7,4,ZombieMan,8,SCATTER,4.16,4.16,2
null,Hard,7,4,BoomZombie,1,SCATTER,4.16,4.16,1
null,Hard,7,4,BoomZombie,1,SCATTER,4.16,4.16,2
null,Hard,7,5,ZombieMan,4,SCATTER,4.71,4.71,1
null,Hard,7,5,ZombieMan,7,SCATTER,4.71,4.71,2
null,Hard,7,5,BoomZombie,1,SCATTER,4.71,4.71,1
null,Hard,7,5,BoomZombie,1,SCATTER,4.71,4.71,2
null,Hard,7,5,BoomZombieBoss,1,LINE_LEFT,4.71,4.71,2
null,Hard,7,6,ZombieMan,7,SCATTER,5.26,5.26,1
null,Hard,7,6,ZombieMan,10,SCATTER,5.26,5.26,2
null,Hard,7,6,BoomZombie,1,SCATTER,5.26,5.26,1
null,Hard,7,6,BoomZombie,1,SCATTER,5.26,5.26,2
null,Hard,7,7,ZombieMan,7,SCATTER,5.82,5.82,1
null,Hard,7,7,ZombieMan,10,SCATTER,5.82,5.82,2
null,Hard,7,7,BoomZombie,1,SCATTER,5.82,5.82,1
null,Hard,7,7,BoomZombie,2,SCATTER,5.82,5.82,2
null,Hard,7,8,ZombieMan,7,SCATTER,6.37,6.37,1
null,Hard,7,8,ZombieMan,11,SCATTER,6.37,6.37,2
null,Hard,7,8,BoomZombie,1,SCATTER,6.37,6.37,1
null,Hard,7,8,BoomZombie,2,SCATTER,6.37,6.37,2
null,Hard,7,9,ZombieMan,6,SCATTER,6.92,6.92,1
null,Hard,7,9,ZombieMan,9,SCATTER,6.92,6.92,2
null,Hard,7,9,BoomZombie,2,SCATTER,6.92,6.92,1
null,Hard,7,9,BoomZombie,2,SCATTER,6.92,6.92,2
null,Hard,7,9,PushZombie,1,LINE_RIGHT,6.92,6.92,1
null,Hard,7,9,PushZombie,1,LINE_RIGHT,6.92,6.92,2
null,Hard,7,10,ZombieMan,4,SCATTER,7.47,7.47,1
null,Hard,7,10,ZombieMan,7,SCATTER,7.47,7.47,2
null,Hard,7,10,BoomZombie,2,SCATTER,7.47,7.47,1
null,Hard,7,10,BoomZombie,2,SCATTER,7.47,7.47,2
null,Hard,7,10,PushZombie,1,LINE_RIGHT,7.47,7.47,1
null,Hard,7,10,PushZombie,1,LINE_RIGHT,7.47,7.47,2
null,Hard,7,10,PushZombieBoss,1,LINE_LEFT,7.47,7.47,2
null,Hard,7,11,ZombieMan,7,SCATTER,8.03,8.03,1
null,Hard,7,11,ZombieMan,11,SCATTER,8.03,8.03,2
null,Hard,7,11,BoomZombie,2,SCATTER,8.03,8.03,1
null,Hard,7,11,BoomZombie,2,SCATTER,8.03,8.03,2
null,Hard,7,11,PushZombie,1,LINE_RIGHT,8.03,8.03,1
null,Hard,7,11,PushZombie,1,LINE_RIGHT,8.03,8.03,2
null,Hard,7,12,ZombieMan,6,SCATTER,8.58,8.58,1
null,Hard,7,12,ZombieMan,10,SCATTER,8.58,8.58,2
null,Hard,7,12,BoomZombie,2,SCATTER,8.58,8.58,1
null,Hard,7,12,BoomZombie,3,SCATTER,8.58,8.58,2
null,Hard,7,12,PushZombie,1,LINE_RIGHT,8.58,8.58,1
null,Hard,7,12,PushZombie,2,LINE_RIGHT,8.58,8.58,2
null,Hard,7,13,ZombieMan,7,SCATTER,9.13,9.13,1
null,Hard,7,13,ZombieMan,11,SCATTER,9.13,9.13,2
null,Hard,7,13,BoomZombie,2,SCATTER,9.13,9.13,1
null,Hard,7,13,BoomZombie,3,SCATTER,9.13,9.13,2
null,Hard,7,13,PushZombie,1,LINE_RIGHT,9.13,9.13,1
null,Hard,7,13,PushZombie,2,LINE_RIGHT,9.13,9.13,2
null,Hard,7,14,ZombieMan,6,SCATTER,9.68,9.68,1
null,Hard,7,14,ZombieMan,10,SCATTER,9.68,9.68,2
null,Hard,7,14,BoomZombie,2,SCATTER,9.68,9.68,1
null,Hard,7,14,BoomZombie,4,SCATTER,9.68,9.68,2
null,Hard,7,14,PushZombie,2,LINE_RIGHT,9.68,9.68,1
null,Hard,7,14,PushZombie,2,LINE_RIGHT,9.68,9.68,2
null,Hard,7,15,ZombieMan,4,SCATTER,10.24,10.24,1
null,Hard,7,15,ZombieMan,7,SCATTER,10.24,10.24,2
null,Hard,7,15,BoomZombie,2,SCATTER,10.24,10.24,1
null,Hard,7,15,BoomZombie,4,SCATTER,10.24,10.24,2
null,Hard,7,15,PushZombie,2,LINE_RIGHT,10.24,10.24,1
null,Hard,7,15,PushZombie,2,LINE_RIGHT,10.24,10.24,2
null,Hard,7,15,BoomZombieBoss,1,LINE_LEFT,10.24,10.24,2
null,Hard,7,16,ZombieMan,8,SCATTER,10.79,10.79,1
null,Hard,7,16,ZombieMan,11,SCATTER,10.79,10.79,2
null,Hard,7,16,BoomZombie,2,SCATTER,10.79,10.79,1
null,Hard,7,16,BoomZombie,4,SCATTER,10.79,10.79,2
null,Hard,7,16,PushZombie,2,LINE_RIGHT,10.79,10.79,1
null,Hard,7,16,PushZombie,2,LINE_RIGHT,10.79,10.79,2
null,Hard,7,17,ZombieMan,7,SCATTER,11.34,11.34,1
null,Hard,7,17,ZombieMan,11,SCATTER,11.34,11.34,2
null,Hard,7,17,BoomZombie,3,SCATTER,11.34,11.34,1
null,Hard,7,17,BoomZombie,4,SCATTER,11.34,11.34,2
null,Hard,7,17,PushZombie,2,LINE_RIGHT,11.34,11.34,1
null,Hard,7,17,PushZombie,3,LINE_RIGHT,11.34,11.34,2
null,Hard,7,18,ZombieMan,8,SCATTER,11.89,11.89,1
null,Hard,7,18,ZombieMan,11,SCATTER,11.89,11.89,2
null,Hard,7,18,BoomZombie,3,SCATTER,11.89,11.89,1
null,Hard,7,18,BoomZombie,4,SCATTER,11.89,11.89,2
null,Hard,7,18,PushZombie,2,LINE_RIGHT,11.89,11.89,1
null,Hard,7,18,PushZombie,3,LINE_RIGHT,11.89,11.89,2
null,Hard,7,19,ZombieMan,7,SCATTER,12.45,12.45,1
null,Hard,7,19,ZombieMan,10,SCATTER,12.45,12.45,2
null,Hard,7,19,BoomZombie,3,SCATTER,12.45,12.45,1
null,Hard,7,19,BoomZombie,5,SCATTER,12.45,12.45,2
null,Hard,7,19,PushZombie,2,LINE_RIGHT,12.45,12.45,1
null,Hard,7,19,PushZombie,4,LINE_RIGHT,12.45,12.45,2
null,Hard,7,20,ZombieMan,4,SCATTER,13.0,13.0,1
null,Hard,7,20,ZombieMan,7,SCATTER,13.0,13.0,2
null,Hard,7,20,BoomZombie,3,SCATTER,13.0,13.0,1
null,Hard,7,20,BoomZombie,5,SCATTER,13.0,13.0,2
null,Hard,7,20,PushZombie,2,LINE_RIGHT,13.0,13.0,1
null,Hard,7,20,PushZombie,4,LINE_RIGHT,13.0,13.0,2
null,Hard,7,20,BoomZombieBoss,1,LINE_LEFT,13.0,13.0,2
null,Hard,7,20,PushZombieBoss,1,LINE_LEFT,13.0,13.0,2
null,Hard,8,1,ZombieMan,5,SCATTER,2.75,2.75,1
null,Hard,8,1,ZombieMan,7,SCATTER,2.75,2.75,2
null,Hard,8,2,ZombieMan,6,SCATTER,3.37,3.37,1
null,Hard,8,2,ZombieMan,8,SCATTER,3.37,3.37,2
null,Hard,8,3,ZombieMan,6,SCATTER,3.99,3.99,1
null,Hard,8,3,ZombieMan,9,SCATTER,3.99,3.99,2
null,Hard,8,4,ZombieMan,6,SCATTER,4.61,4.61,1
null,Hard,8,4,ZombieMan,9,SCATTER,4.61,4.61,2
null,Hard,8,4,ZzangDoleZombie,1,LINE_LEFT,4.61,4.61,1
null,Hard,8,4,ZzangDoleZombie,1,LINE_LEFT,4.61,4.61,2
null,Hard,8,5,ZombieMan,5,SCATTER,5.22,5.22,1
null,Hard,8,5,ZombieMan,8,SCATTER,5.22,5.22,2
null,Hard,8,5,ZzangDoleZombie,1,LINE_LEFT,5.22,5.22,1
null,Hard,8,5,ZzangDoleZombie,1,LINE_LEFT,5.22,5.22,2
null,Hard,8,5,ZzangDoleZombieBoss,1,LINE_LEFT,5.22,5.22,2
null,Hard,8,6,ZombieMan,7,SCATTER,5.84,5.84,1
null,Hard,8,6,ZombieMan,11,SCATTER,5.84,5.84,2
null,Hard,8,6,ZzangDoleZombie,1,LINE_LEFT,5.84,5.84,1
null,Hard,8,6,ZzangDoleZombie,1,LINE_LEFT,5.84,5.84,2
null,Hard,8,7,ZombieMan,8,SCATTER,6.46,6.46,1
null,Hard,8,7,ZombieMan,11,SCATTER,6.46,6.46,2
null,Hard,8,7,ZzangDoleZombie,1,LINE_LEFT,6.46,6.46,1
null,Hard,8,7,ZzangDoleZombie,2,LINE_LEFT,6.46,6.46,2
null,Hard,8,8,ZombieMan,8,SCATTER,7.08,7.08,1
null,Hard,8,8,ZombieMan,12,SCATTER,7.08,7.08,2
null,Hard,8,8,ZzangDoleZombie,1,LINE_LEFT,7.08,7.08,1
null,Hard,8,8,ZzangDoleZombie,2,LINE_LEFT,7.08,7.08,2
null,Hard,8,9,ZombieMan,7,SCATTER,7.7,7.7,1
null,Hard,8,9,ZombieMan,11,SCATTER,7.7,7.7,2
null,Hard,8,9,ZzangDoleZombie,2,LINE_LEFT,7.7,7.7,1
null,Hard,8,9,ZzangDoleZombie,2,LINE_LEFT,7.7,7.7,2
null,Hard,8,9,RushZombie,1,SCATTER,7.7,7.7,1
null,Hard,8,9,RushZombie,1,SCATTER,7.7,7.7,2
null,Hard,8,10,ZombieMan,6,SCATTER,8.32,8.32,1
null,Hard,8,10,ZombieMan,9,SCATTER,8.32,8.32,2
null,Hard,8,10,ZzangDoleZombie,2,LINE_LEFT,8.32,8.32,1
null,Hard,8,10,ZzangDoleZombie,2,LINE_LEFT,8.32,8.32,2
null,Hard,8,10,RushZombie,1,SCATTER,8.32,8.32,1
null,Hard,8,10,RushZombie,1,SCATTER,8.32,8.32,2
null,Hard,8,10,RushZombieBoss2,1,LINE_LEFT,8.32,8.32,2
null,Hard,8,11,ZombieMan,8,SCATTER,8.93,8.93,1
null,Hard,8,11,ZombieMan,13,SCATTER,8.93,8.93,2
null,Hard,8,11,ZzangDoleZombie,2,LINE_LEFT,8.93,8.93,1
null,Hard,8,11,ZzangDoleZombie,2,LINE_LEFT,8.93,8.93,2
null,Hard,8,11,RushZombie,1,SCATTER,8.93,8.93,1
null,Hard,8,11,RushZombie,1,SCATTER,8.93,8.93,2
null,Hard,8,12,ZombieMan,8,SCATTER,9.55,9.55,1
null,Hard,8,12,ZombieMan,13,SCATTER,9.55,9.55,2
null,Hard,8,12,ZzangDoleZombie,2,LINE_LEFT,9.55,9.55,1
null,Hard,8,12,ZzangDoleZombie,3,LINE_LEFT,9.55,9.55,2
null,Hard,8,12,RushZombie,1,SCATTER,9.55,9.55,1
null,Hard,8,12,RushZombie,2,SCATTER,9.55,9.55,2
null,Hard,8,13,ZombieMan,9,SCATTER,10.17,10.17,1
null,Hard,8,13,ZombieMan,13,SCATTER,10.17,10.17,2
null,Hard,8,13,ZzangDoleZombie,2,LINE_LEFT,10.17,10.17,1
null,Hard,8,13,ZzangDoleZombie,3,LINE_LEFT,10.17,10.17,2
null,Hard,8,13,RushZombie,1,SCATTER,10.17,10.17,1
null,Hard,8,13,RushZombie,2,SCATTER,10.17,10.17,2
null,Hard,8,14,ZombieMan,7,SCATTER,10.79,10.79,1
null,Hard,8,14,ZombieMan,11,SCATTER,10.79,10.79,2
null,Hard,8,14,ZzangDoleZombie,2,LINE_LEFT,10.79,10.79,1
null,Hard,8,14,ZzangDoleZombie,4,LINE_LEFT,10.79,10.79,2
null,Hard,8,14,RushZombie,2,SCATTER,10.79,10.79,1
null,Hard,8,14,RushZombie,2,SCATTER,10.79,10.79,2
null,Hard,8,14,BoomZombie,1,SCATTER,10.79,10.79,1
null,Hard,8,14,BoomZombie,1,SCATTER,10.79,10.79,2
null,Hard,8,15,ZombieMan,5,SCATTER,11.41,11.41,1
null,Hard,8,15,ZombieMan,8,SCATTER,11.41,11.41,2
null,Hard,8,15,ZzangDoleZombie,2,LINE_LEFT,11.41,11.41,1
null,Hard,8,15,ZzangDoleZombie,4,LINE_LEFT,11.41,11.41,2
null,Hard,8,15,RushZombie,2,SCATTER,11.41,11.41,1
null,Hard,8,15,RushZombie,2,SCATTER,11.41,11.41,2
null,Hard,8,15,BoomZombie,1,SCATTER,11.41,11.41,1
null,Hard,8,15,BoomZombie,1,SCATTER,11.41,11.41,2
null,Hard,8,15,BoomZombieBoss,1,LINE_LEFT,11.41,11.41,2
null,Hard,8,16,ZombieMan,8,SCATTER,12.03,12.03,1
null,Hard,8,16,ZombieMan,13,SCATTER,12.03,12.03,2
null,Hard,8,16,ZzangDoleZombie,2,LINE_LEFT,12.03,12.03,1
null,Hard,8,16,ZzangDoleZombie,4,LINE_LEFT,12.03,12.03,2
null,Hard,8,16,RushZombie,2,SCATTER,12.03,12.03,1
null,Hard,8,16,RushZombie,2,SCATTER,12.03,12.03,2
null,Hard,8,16,BoomZombie,1,SCATTER,12.03,12.03,1
null,Hard,8,16,BoomZombie,1,SCATTER,12.03,12.03,2
null,Hard,8,17,ZombieMan,8,SCATTER,12.64,12.64,1
null,Hard,8,17,ZombieMan,11,SCATTER,12.64,12.64,2
null,Hard,8,17,ZzangDoleZombie,3,LINE_LEFT,12.64,12.64,1
null,Hard,8,17,ZzangDoleZombie,4,LINE_LEFT,12.64,12.64,2
null,Hard,8,17,RushZombie,2,SCATTER,12.64,12.64,1
null,Hard,8,17,RushZombie,3,SCATTER,12.64,12.64,2
null,Hard,8,17,BoomZombie,1,SCATTER,12.64,12.64,1
null,Hard,8,17,BoomZombie,2,SCATTER,12.64,12.64,2
null,Hard,8,18,ZombieMan,8,SCATTER,13.26,13.26,1
null,Hard,8,18,ZombieMan,13,SCATTER,13.26,13.26,2
null,Hard,8,18,ZzangDoleZombie,3,LINE_LEFT,13.26,13.26,1
null,Hard,8,18,ZzangDoleZombie,4,LINE_LEFT,13.26,13.26,2
null,Hard,8,18,RushZombie,2,SCATTER,13.26,13.26,1
null,Hard,8,18,RushZombie,3,SCATTER,13.26,13.26,2
null,Hard,8,18,BoomZombie,1,SCATTER,13.26,13.26,1
null,Hard,8,18,BoomZombie,2,SCATTER,13.26,13.26,2
null,Hard,8,19,ZombieMan,7,SCATTER,13.88,13.88,1
null,Hard,8,19,ZombieMan,11,SCATTER,13.88,13.88,2
null,Hard,8,19,ZzangDoleZombie,3,LINE_LEFT,13.88,13.88,1
null,Hard,8,19,ZzangDoleZombie,5,LINE_LEFT,13.88,13.88,2
null,Hard,8,19,RushZombie,2,SCATTER,13.88,13.88,1
null,Hard,8,19,RushZombie,4,SCATTER,13.88,13.88,2
null,Hard,8,19,BoomZombie,2,SCATTER,13.88,13.88,1
null,Hard,8,19,BoomZombie,2,SCATTER,13.88,13.88,2
null,Hard,8,20,ZombieMan,5,SCATTER,14.5,14.5,1
null,Hard,8,20,ZombieMan,7,SCATTER,14.5,14.5,2
null,Hard,8,20,ZzangDoleZombie,3,LINE_LEFT,14.5,14.5,1
null,Hard,8,20,ZzangDoleZombie,5,LINE_LEFT,14.5,14.5,2
null,Hard,8,20,RushZombie,2,SCATTER,14.5,14.5,1
null,Hard,8,20,RushZombie,4,SCATTER,14.5,14.5,2
null,Hard,8,20,BoomZombie,2,SCATTER,14.5,14.5,1
null,Hard,8,20,BoomZombie,2,SCATTER,14.5,14.5,2
null,Hard,8,20,ZzangDoleZombieBoss,1,LINE_LEFT,14.5,14.5,2
null,Hard,8,20,RushZombieBoss2,1,LINE_LEFT,14.5,14.5,2
null,Hard,9,1,ZombieMan,5,SCATTER,3.0,3.0,1
null,Hard,9,1,ZombieMan,7,SCATTER,3.0,3.0,2
null,Hard,9,2,ZombieMan,6,SCATTER,3.68,3.68,1
null,Hard,9,2,ZombieMan,8,SCATTER,3.68,3.68,2
null,Hard,9,3,ZombieMan,6,SCATTER,4.37,4.37,1
null,Hard,9,3,ZombieMan,9,SCATTER,4.37,4.37,2
null,Hard,9,4,ZombieMan,5,SCATTER,5.05,5.05,1
null,Hard,9,4,ZombieMan,8,SCATTER,5.05,5.05,2
null,Hard,9,4,PushZombie,1,LINE_RIGHT,5.05,5.05,1
null,Hard,9,4,PushZombie,1,LINE_RIGHT,5.05,5.05,2
null,Hard,9,5,ZombieMan,4,SCATTER,5.74,5.74,1
null,Hard,9,5,ZombieMan,7,SCATTER,5.74,5.74,2
null,Hard,9,5,PushZombie,1,LINE_RIGHT,5.74,5.74,1
null,Hard,9,5,PushZombie,1,LINE_RIGHT,5.74,5.74,2
null,Hard,9,5,PushZombieBoss,1,LINE_LEFT,5.74,5.74,2
null,Hard,9,6,ZombieMan,6,SCATTER,6.42,6.42,1
null,Hard,9,6,ZombieMan,10,SCATTER,6.42,6.42,2
null,Hard,9,6,PushZombie,1,LINE_RIGHT,6.42,6.42,1
null,Hard,9,6,PushZombie,1,LINE_RIGHT,6.42,6.42,2
null,Hard,9,7,ZombieMan,6,SCATTER,7.11,7.11,1
null,Hard,9,7,ZombieMan,10,SCATTER,7.11,7.11,2
null,Hard,9,7,PushZombie,1,LINE_RIGHT,7.11,7.11,1
null,Hard,9,7,PushZombie,2,LINE_RIGHT,7.11,7.11,2
null,Hard,9,8,ZombieMan,7,SCATTER,7.79,7.79,1
null,Hard,9,8,ZombieMan,11,SCATTER,7.79,7.79,2
null,Hard,9,8,PushZombie,1,LINE_RIGHT,7.79,7.79,1
null,Hard,9,8,PushZombie,2,LINE_RIGHT,7.79,7.79,2
null,Hard,9,9,ZombieMan,6,SCATTER,8.47,8.47,1
null,Hard,9,9,ZombieMan,9,SCATTER,8.47,8.47,2
null,Hard,9,9,PushZombie,2,LINE_RIGHT,8.47,8.47,1
null,Hard,9,9,PushZombie,2,LINE_RIGHT,8.47,8.47,2
null,Hard,9,9,BoomZombie,1,SCATTER,8.47,8.47,1
null,Hard,9,9,BoomZombie,1,SCATTER,8.47,8.47,2
null,Hard,9,10,ZombieMan,4,SCATTER,9.16,9.16,1
null,Hard,9,10,ZombieMan,7,SCATTER,9.16,9.16,2
null,Hard,9,10,PushZombie,2,LINE_RIGHT,9.16,9.16,1
null,Hard,9,10,PushZombie,2,LINE_RIGHT,9.16,9.16,2
null,Hard,9,10,BoomZombie,1,SCATTER,9.16,9.16,1
null,Hard,9,10,BoomZombie,1,SCATTER,9.16,9.16,2
null,Hard,9,10,BoomZombieBoss,1,LINE_LEFT,9.16,9.16,2
null,Hard,9,11,ZombieMan,7,SCATTER,9.84,9.84,1
null,Hard,9,11,ZombieMan,11,SCATTER,9.84,9.84,2
null,Hard,9,11,PushZombie,2,LINE_RIGHT,9.84,9.84,1
null,Hard,9,11,PushZombie,2,LINE_RIGHT,9.84,9.84,2
null,Hard,9,11,BoomZombie,1,SCATTER,9.84,9.84,1
null,Hard,9,11,BoomZombie,1,SCATTER,9.84,9.84,2
null,Hard,9,12,ZombieMan,6,SCATTER,10.53,10.53,1
null,Hard,9,12,ZombieMan,10,SCATTER,10.53,10.53,2
null,Hard,9,12,PushZombie,2,LINE_RIGHT,10.53,10.53,1
null,Hard,9,12,PushZombie,3,LINE_RIGHT,10.53,10.53,2
null,Hard,9,12,BoomZombie,1,SCATTER,10.53,10.53,1
null,Hard,9,12,BoomZombie,2,SCATTER,10.53,10.53,2
null,Hard,9,13,ZombieMan,7,SCATTER,11.21,11.21,1
null,Hard,9,13,ZombieMan,11,SCATTER,11.21,11.21,2
null,Hard,9,13,PushZombie,2,LINE_RIGHT,11.21,11.21,1
null,Hard,9,13,PushZombie,3,LINE_RIGHT,11.21,11.21,2
null,Hard,9,13,BoomZombie,1,SCATTER,11.21,11.21,1
null,Hard,9,13,BoomZombie,2,SCATTER,11.21,11.21,2
null,Hard,9,14,ZombieMan,5,SCATTER,11.89,11.89,1
null,Hard,9,14,ZombieMan,8,SCATTER,11.89,11.89,2
null,Hard,9,14,PushZombie,2,LINE_RIGHT,11.89,11.89,1
null,Hard,9,14,PushZombie,4,LINE_RIGHT,11.89,11.89,2
null,Hard,9,14,BoomZombie,2,SCATTER,11.89,11.89,1
null,Hard,9,14,BoomZombie,2,SCATTER,11.89,11.89,2
null,Hard,9,14,RushZombie,1,SCATTER,11.89,11.89,1
null,Hard,9,14,RushZombie,1,SCATTER,11.89,11.89,2
null,Hard,9,15,ZombieMan,3,SCATTER,12.58,12.58,1
null,Hard,9,15,ZombieMan,5,SCATTER,12.58,12.58,2
null,Hard,9,15,PushZombie,2,LINE_RIGHT,12.58,12.58,1
null,Hard,9,15,PushZombie,4,LINE_RIGHT,12.58,12.58,2
null,Hard,9,15,BoomZombie,2,SCATTER,12.58,12.58,1
null,Hard,9,15,BoomZombie,2,SCATTER,12.58,12.58,2
null,Hard,9,15,RushZombie,1,SCATTER,12.58,12.58,1
null,Hard,9,15,RushZombie,1,SCATTER,12.58,12.58,2
null,Hard,9,15,RushZombieBoss2,1,LINE_LEFT,12.58,12.58,2
null,Hard,9,16,ZombieMan,6,SCATTER,13.26,13.26,1
null,Hard,9,16,ZombieMan,10,SCATTER,13.26,13.26,2
null,Hard,9,16,PushZombie,2,LINE_RIGHT,13.26,13.26,1
null,Hard,9,16,PushZombie,4,LINE_RIGHT,13.26,13.26,2
null,Hard,9,16,BoomZombie,2,SCATTER,13.26,13.26,1
null,Hard,9,16,BoomZombie,2,SCATTER,13.26,13.26,2
null,Hard,9,16,RushZombie,1,SCATTER,13.26,13.26,1
null,Hard,9,16,RushZombie,1,SCATTER,13.26,13.26,2
null,Hard,9,17,ZombieMan,5,SCATTER,13.95,13.95,1
null,Hard,9,17,ZombieMan,8,SCATTER,13.95,13.95,2
null,Hard,9,17,PushZombie,3,LINE_RIGHT,13.95,13.95,1
null,Hard,9,17,PushZombie,4,LINE_RIGHT,13.95,13.95,2
null,Hard,9,17,BoomZombie,2,SCATTER,13.95,13.95,1
null,Hard,9,17,BoomZombie,3,SCATTER,13.95,13.95,2
null,Hard,9,17,RushZombie,1,SCATTER,13.95,13.95,1
null,Hard,9,17,RushZombie,2,SCATTER,13.95,13.95,2
null,Hard,9,18,ZombieMan,6,SCATTER,14.63,14.63,1
null,Hard,9,18,ZombieMan,8,SCATTER,14.63,14.63,2
null,Hard,9,18,PushZombie,3,LINE_RIGHT,14.63,14.63,1
null,Hard,9,18,PushZombie,4,LINE_RIGHT,14.63,14.63,2
null,Hard,9,18,BoomZombie,2,SCATTER,14.63,14.63,1
null,Hard,9,18,BoomZombie,3,SCATTER,14.63,14.63,2
